VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
6270, 1177,  0.46851,  1.06836, -0.46851,  1.00, -0.53543, -0.65354,  0.53543,  0.00,  0.125,  0.82422,  0.38696,  0.53662,  0.45654,  0.51123,  0.70866,  0.00,  0.70866,  1.00
6271, 1176,  0.42041,  1.1377, -0.42041,  1.00, -0.47244, -0.74016,  0.47244,  0.00,  0.125,  0.86084,  0.40479,  0.53027,  0.46631,  0.50781,  0.70866,  0.00,  0.70866,  1.00
6272, 411,  0.37695,  1.1377, -0.45947,  1.00, -0.4252, -0.74016,  0.51969,  0.00,  0.10938,  0.86084,  0.40845,  0.53955,  0.46753,  0.51123,  0.77165,  0.00,  0.6378,  1.00
6273, 1177,  0.46851,  1.06836, -0.46851,  1.00, -0.53543, -0.65354,  0.53543,  0.00,  0.125,  0.82422,  0.38696,  0.53662,  0.45654,  0.51123,  0.70866,  0.00,  0.70866,  1.00
6274, 411,  0.37695,  1.1377, -0.45947,  1.00, -0.4252, -0.74016,  0.51969,  0.00,  0.10938,  0.86084,  0.40845,  0.53955,  0.46753,  0.51123,  0.77165,  0.00,  0.6378,  1.00
6275, 412,  0.42041,  1.06836, -0.51221,  1.00, -0.48031, -0.65354,  0.58268,  0.00,  0.10938,  0.82422,  0.39136,  0.54736,  0.45825,  0.51514,  0.77165,  0.00,  0.6378,  1.00
6276, 1178,  0.51221,  0.98584, -0.51221,  1.00, -0.59055, -0.55118,  0.59055,  0.00,  0.125,  0.77881,  0.36987,  0.54297,  0.44482,  0.51514,  0.70866,  0.00,  0.70866,  1.00
6277, 1177,  0.46851,  1.06836, -0.46851,  1.00, -0.53543, -0.65354,  0.53543,  0.00,  0.125,  0.82422,  0.38696,  0.53662,  0.45654,  0.51123,  0.70866,  0.00,  0.70866,  1.00
6278, 412,  0.42041,  1.06836, -0.51221,  1.00, -0.48031, -0.65354,  0.58268,  0.00,  0.10938,  0.82422,  0.39136,  0.54736,  0.45825,  0.51514,  0.77165,  0.00,  0.6378,  1.00
6279, 1178,  0.51221,  0.98584, -0.51221,  1.00, -0.59055, -0.55118,  0.59055,  0.00,  0.125,  0.77881,  0.36987,  0.54297,  0.44482,  0.51514,  0.70866,  0.00,  0.70866,  1.00
6280, 412,  0.42041,  1.06836, -0.51221,  1.00, -0.48031, -0.65354,  0.58268,  0.00,  0.10938,  0.82422,  0.39136,  0.54736,  0.45825,  0.51514,  0.77165,  0.00,  0.6378,  1.00
6281, 413,  0.45947,  0.98584, -0.56006,  1.00, -0.52756, -0.55118,  0.64567,  0.00,  0.10938,  0.77881,  0.375,  0.55518,  0.44678,  0.52051,  0.77165,  0.00,  0.6378,  1.00
6282, 414,  0.49414,  0.88916, -0.60205,  1.00, -0.56693, -0.44094,  0.69291,  0.00,  0.10938,  0.71826,  0.35938,  0.5625,  0.43262,  0.52686,  0.77165,  0.00,  0.6378,  1.00
6283, 1178,  0.51221,  0.98584, -0.51221,  1.00, -0.59055, -0.55118,  0.59055,  0.00,  0.125,  0.77881,  0.36987,  0.54297,  0.44482,  0.51514,  0.70866,  0.00,  0.70866,  1.00
6284, 413,  0.45947,  0.98584, -0.56006,  1.00, -0.52756, -0.55118,  0.64567,  0.00,  0.10938,  0.77881,  0.375,  0.55518,  0.44678,  0.52051,  0.77165,  0.00,  0.6378,  1.00
6285, 414,  0.49414,  0.88916, -0.60205,  1.00, -0.56693, -0.44094,  0.69291,  0.00,  0.10938,  0.71826,  0.35938,  0.5625,  0.43262,  0.52686,  0.77165,  0.00,  0.6378,  1.00
6286, 1179,  0.55078,  0.88916, -0.55078,  1.00, -0.6378, -0.44094,  0.6378,  0.00,  0.125,  0.71826,  0.35376,  0.54834,  0.43018,  0.52051,  0.70866,  0.00,  0.70866,  1.00
6287, 1178,  0.51221,  0.98584, -0.51221,  1.00, -0.59055, -0.55118,  0.59055,  0.00,  0.125,  0.77881,  0.36987,  0.54297,  0.44482,  0.51514,  0.70866,  0.00,  0.70866,  1.00
6288, 1180,  0.56006,  0.98584, -0.45947,  1.00, -0.64567, -0.55118,  0.52756,  0.00,  0.14063,  0.77881,  0.36621,  0.52979,  0.44336,  0.51025,  0.6378,  0.00,  0.77165,  1.00
6289, 1177,  0.46851,  1.06836, -0.46851,  1.00, -0.53543, -0.65354,  0.53543,  0.00,  0.125,  0.82422,  0.38696,  0.53662,  0.45654,  0.51123,  0.70866,  0.00,  0.70866,  1.00
6290, 1178,  0.51221,  0.98584, -0.51221,  1.00, -0.59055, -0.55118,  0.59055,  0.00,  0.125,  0.77881,  0.36987,  0.54297,  0.44482,  0.51514,  0.70866,  0.00,  0.70866,  1.00
6291, 1180,  0.56006,  0.98584, -0.45947,  1.00, -0.64567, -0.55118,  0.52756,  0.00,  0.14063,  0.77881,  0.36621,  0.52979,  0.44336,  0.51025,  0.6378,  0.00,  0.77165,  1.00
6292, 1178,  0.51221,  0.98584, -0.51221,  1.00, -0.59055, -0.55118,  0.59055,  0.00,  0.125,  0.77881,  0.36987,  0.54297,  0.44482,  0.51514,  0.70866,  0.00,  0.70866,  1.00
6293, 1179,  0.55078,  0.88916, -0.55078,  1.00, -0.6378, -0.44094,  0.6378,  0.00,  0.125,  0.71826,  0.35376,  0.54834,  0.43018,  0.52051,  0.70866,  0.00,  0.70866,  1.00
6294, 1180,  0.56006,  0.98584, -0.45947,  1.00, -0.64567, -0.55118,  0.52756,  0.00,  0.14063,  0.77881,  0.36621,  0.52979,  0.44336,  0.51025,  0.6378,  0.00,  0.77165,  1.00
6295, 1181,  0.51221,  1.06836, -0.42041,  1.00, -0.58268, -0.65354,  0.48031,  0.00,  0.14063,  0.82422,  0.38379,  0.52588,  0.45557,  0.50732,  0.6378,  0.00,  0.77165,  1.00
6296, 1177,  0.46851,  1.06836, -0.46851,  1.00, -0.53543, -0.65354,  0.53543,  0.00,  0.125,  0.82422,  0.38696,  0.53662,  0.45654,  0.51123,  0.70866,  0.00,  0.70866,  1.00
6297, 1181,  0.51221,  1.06836, -0.42041,  1.00, -0.58268, -0.65354,  0.48031,  0.00,  0.14063,  0.82422,  0.38379,  0.52588,  0.45557,  0.50732,  0.6378,  0.00,  0.77165,  1.00
6298, 1176,  0.42041,  1.1377, -0.42041,  1.00, -0.47244, -0.74016,  0.47244,  0.00,  0.125,  0.86084,  0.40479,  0.53027,  0.46631,  0.50781,  0.70866,  0.00,  0.70866,  1.00
6299, 1177,  0.46851,  1.06836, -0.46851,  1.00, -0.53543, -0.65354,  0.53543,  0.00,  0.125,  0.82422,  0.38696,  0.53662,  0.45654,  0.51123,  0.70866,  0.00,  0.70866,  1.00
6300, 1181,  0.51221,  1.06836, -0.42041,  1.00, -0.58268, -0.65354,  0.48031,  0.00,  0.14063,  0.82422,  0.38379,  0.52588,  0.45557,  0.50732,  0.6378,  0.00,  0.77165,  1.00
6301, 1182,  0.45947,  1.1377, -0.37695,  1.00, -0.51969, -0.74016,  0.4252,  0.00,  0.14063,  0.86084,  0.40186,  0.521,  0.46533,  0.50488,  0.6378,  0.00,  0.77165,  1.00
6302, 1176,  0.42041,  1.1377, -0.42041,  1.00, -0.47244, -0.74016,  0.47244,  0.00,  0.125,  0.86084,  0.40479,  0.53027,  0.46631,  0.50781,  0.70866,  0.00,  0.70866,  1.00
6303, 1182,  0.45947,  1.1377, -0.37695,  1.00, -0.51969, -0.74016,  0.4252,  0.00,  0.14063,  0.86084,  0.40186,  0.521,  0.46533,  0.50488,  0.6378,  0.00,  0.77165,  1.00
6304, 1175,  0.36816,  1.19629, -0.36816,  1.00, -0.40157, -0.82677,  0.40157,  0.00,  0.125,  0.89307,  0.42212,  0.52441,  0.47412,  0.50537,  0.70866,  0.00,  0.70866,  1.00
6305, 1176,  0.42041,  1.1377, -0.42041,  1.00, -0.47244, -0.74016,  0.47244,  0.00,  0.125,  0.86084,  0.40479,  0.53027,  0.46631,  0.50781,  0.70866,  0.00,  0.70866,  1.00
6306, 419,  0.58447,  0.77686, -0.58447,  1.00, -0.66142, -0.34646,  0.66142,  0.00,  0.125,  0.63916,  0.33765,  0.5542,  0.41211,  0.52637,  0.70866,  0.00,  0.70866,  1.00
6307, 1179,  0.55078,  0.88916, -0.55078,  1.00, -0.6378, -0.44094,  0.6378,  0.00,  0.125,  0.71826,  0.35376,  0.54834,  0.43018,  0.52051,  0.70866,  0.00,  0.70866,  1.00
6308, 414,  0.49414,  0.88916, -0.60205,  1.00, -0.56693, -0.44094,  0.69291,  0.00,  0.10938,  0.71826,  0.35938,  0.5625,  0.43262,  0.52686,  0.77165,  0.00,  0.6378,  1.00
6309, 1180,  0.56006,  0.98584, -0.45947,  1.00, -0.64567, -0.55118,  0.52756,  0.00,  0.14063,  0.77881,  0.36621,  0.52979,  0.44336,  0.51025,  0.6378,  0.00,  0.77165,  1.00
6310, 1179,  0.55078,  0.88916, -0.55078,  1.00, -0.6378, -0.44094,  0.6378,  0.00,  0.125,  0.71826,  0.35376,  0.54834,  0.43018,  0.52051,  0.70866,  0.00,  0.70866,  1.00
6311, 1183,  0.60205,  0.88916, -0.49414,  1.00, -0.69291, -0.44094,  0.56693,  0.00,  0.14063,  0.71826,  0.34937,  0.53418,  0.42822,  0.51367,  0.6378,  0.00,  0.77165,  1.00
6312, 419,  0.58447,  0.77686, -0.58447,  1.00, -0.66142, -0.34646,  0.66142,  0.00,  0.125,  0.63916,  0.33765,  0.5542,  0.41211,  0.52637,  0.70866,  0.00,  0.70866,  1.00
6313, 1183,  0.60205,  0.88916, -0.49414,  1.00, -0.69291, -0.44094,  0.56693,  0.00,  0.14063,  0.71826,  0.34937,  0.53418,  0.42822,  0.51367,  0.6378,  0.00,  0.77165,  1.00
6314, 1179,  0.55078,  0.88916, -0.55078,  1.00, -0.6378, -0.44094,  0.6378,  0.00,  0.125,  0.71826,  0.35376,  0.54834,  0.43018,  0.52051,  0.70866,  0.00,  0.70866,  1.00
6315, 1184,  0.60205,  0.98584, -0.40234,  1.00, -0.69291, -0.55118,  0.46457,  0.00,  0.15625,  0.77881,  0.36353,  0.51709,  0.44238,  0.50439,  0.55906,  0.00,  0.83465,  1.00
6316, 1180,  0.56006,  0.98584, -0.45947,  1.00, -0.64567, -0.55118,  0.52756,  0.00,  0.14063,  0.77881,  0.36621,  0.52979,  0.44336,  0.51025,  0.6378,  0.00,  0.77165,  1.00
6317, 1183,  0.60205,  0.88916, -0.49414,  1.00, -0.69291, -0.44094,  0.56693,  0.00,  0.14063,  0.71826,  0.34937,  0.53418,  0.42822,  0.51367,  0.6378,  0.00,  0.77165,  1.00
6318, 1184,  0.60205,  0.98584, -0.40234,  1.00, -0.69291, -0.55118,  0.46457,  0.00,  0.15625,  0.77881,  0.36353,  0.51709,  0.44238,  0.50439,  0.55906,  0.00,  0.83465,  1.00
6319, 1181,  0.51221,  1.06836, -0.42041,  1.00, -0.58268, -0.65354,  0.48031,  0.00,  0.14063,  0.82422,  0.38379,  0.52588,  0.45557,  0.50732,  0.6378,  0.00,  0.77165,  1.00
6320, 1180,  0.56006,  0.98584, -0.45947,  1.00, -0.64567, -0.55118,  0.52756,  0.00,  0.14063,  0.77881,  0.36621,  0.52979,  0.44336,  0.51025,  0.6378,  0.00,  0.77165,  1.00
6321, 1184,  0.60205,  0.98584, -0.40234,  1.00, -0.69291, -0.55118,  0.46457,  0.00,  0.15625,  0.77881,  0.36353,  0.51709,  0.44238,  0.50439,  0.55906,  0.00,  0.83465,  1.00
6322, 1183,  0.60205,  0.88916, -0.49414,  1.00, -0.69291, -0.44094,  0.56693,  0.00,  0.14063,  0.71826,  0.34937,  0.53418,  0.42822,  0.51367,  0.6378,  0.00,  0.77165,  1.00
6323, 1185,  0.64795,  0.88916, -0.43286,  1.00, -0.74803, -0.44094,  0.49606,  0.00,  0.15625,  0.71826,  0.34668,  0.51953,  0.427,  0.50684,  0.55906,  0.00,  0.83465,  1.00
6324, 1186,  0.68701,  0.77686, -0.45898,  1.00, -0.77953, -0.34646,  0.51969,  0.00,  0.15625,  0.63916,  0.32959,  0.52148,  0.4082,  0.50928,  0.55906,  0.00,  0.83465,  1.00
6325, 1185,  0.64795,  0.88916, -0.43286,  1.00, -0.74803, -0.44094,  0.49606,  0.00,  0.15625,  0.71826,  0.34668,  0.51953,  0.427,  0.50684,  0.55906,  0.00,  0.83465,  1.00
6326, 1183,  0.60205,  0.88916, -0.49414,  1.00, -0.69291, -0.44094,  0.56693,  0.00,  0.14063,  0.71826,  0.34937,  0.53418,  0.42822,  0.51367,  0.6378,  0.00,  0.77165,  1.00
6327, 1186,  0.68701,  0.77686, -0.45898,  1.00, -0.77953, -0.34646,  0.51969,  0.00,  0.15625,  0.63916,  0.32959,  0.52148,  0.4082,  0.50928,  0.55906,  0.00,  0.83465,  1.00
6328, 1183,  0.60205,  0.88916, -0.49414,  1.00, -0.69291, -0.44094,  0.56693,  0.00,  0.14063,  0.71826,  0.34937,  0.53418,  0.42822,  0.51367,  0.6378,  0.00,  0.77165,  1.00
6329, 421,  0.63867,  0.77686, -0.52441,  1.00, -0.72441, -0.34646,  0.59843,  0.00,  0.14063,  0.63916,  0.33276,  0.53809,  0.40967,  0.51807,  0.6378,  0.00,  0.77165,  1.00
6330, 419,  0.58447,  0.77686, -0.58447,  1.00, -0.66142, -0.34646,  0.66142,  0.00,  0.125,  0.63916,  0.33765,  0.5542,  0.41211,  0.52637,  0.70866,  0.00,  0.70866,  1.00
6331, 421,  0.63867,  0.77686, -0.52441,  1.00, -0.72441, -0.34646,  0.59843,  0.00,  0.14063,  0.63916,  0.33276,  0.53809,  0.40967,  0.51807,  0.6378,  0.00,  0.77165,  1.00
6332, 1183,  0.60205,  0.88916, -0.49414,  1.00, -0.69291, -0.44094,  0.56693,  0.00,  0.14063,  0.71826,  0.34937,  0.53418,  0.42822,  0.51367,  0.6378,  0.00,  0.77165,  1.00
6333, 422,  0.71973,  0.65332, -0.48096,  1.00, -0.80315, -0.26772,  0.53543,  0.00,  0.15625,  0.54492,  0.30908,  0.52441,  0.38477,  0.51221,  0.55906,  0.00,  0.83465,  1.00
6334, 1186,  0.68701,  0.77686, -0.45898,  1.00, -0.77953, -0.34646,  0.51969,  0.00,  0.15625,  0.63916,  0.32959,  0.52148,  0.4082,  0.50928,  0.55906,  0.00,  0.83465,  1.00
6335, 421,  0.63867,  0.77686, -0.52441,  1.00, -0.72441, -0.34646,  0.59843,  0.00,  0.14063,  0.63916,  0.33276,  0.53809,  0.40967,  0.51807,  0.6378,  0.00,  0.77165,  1.00
6336, 423,  0.76318,  0.65332, -0.40796,  1.00, -0.85039, -0.26772,  0.45669,  0.00,  0.17188,  0.54492,  0.30737,  0.50586,  0.38403,  0.50098,  0.47244,  0.00,  0.88189,  1.00
6337, 1186,  0.68701,  0.77686, -0.45898,  1.00, -0.77953, -0.34646,  0.51969,  0.00,  0.15625,  0.63916,  0.32959,  0.52148,  0.4082,  0.50928,  0.55906,  0.00,  0.83465,  1.00
6338, 422,  0.71973,  0.65332, -0.48096,  1.00, -0.80315, -0.26772,  0.53543,  0.00,  0.15625,  0.54492,  0.30908,  0.52441,  0.38477,  0.51221,  0.55906,  0.00,  0.83465,  1.00
6339, 423,  0.76318,  0.65332, -0.40796,  1.00, -0.85039, -0.26772,  0.45669,  0.00,  0.17188,  0.54492,  0.30737,  0.50586,  0.38403,  0.50098,  0.47244,  0.00,  0.88189,  1.00
6340, 1187,  0.72852,  0.77686, -0.3894,  1.00, -0.82677, -0.34646,  0.44094,  0.00,  0.17188,  0.63916,  0.32813,  0.50488,  0.40747,  0.50049,  0.47244,  0.00,  0.88189,  1.00
6341, 1186,  0.68701,  0.77686, -0.45898,  1.00, -0.77953, -0.34646,  0.51969,  0.00,  0.15625,  0.63916,  0.32959,  0.52148,  0.4082,  0.50928,  0.55906,  0.00,  0.83465,  1.00
6342, 1187,  0.72852,  0.77686, -0.3894,  1.00, -0.82677, -0.34646,  0.44094,  0.00,  0.17188,  0.63916,  0.32813,  0.50488,  0.40747,  0.50049,  0.47244,  0.00,  0.88189,  1.00
6343, 1185,  0.64795,  0.88916, -0.43286,  1.00, -0.74803, -0.44094,  0.49606,  0.00,  0.15625,  0.71826,  0.34668,  0.51953,  0.427,  0.50684,  0.55906,  0.00,  0.83465,  1.00
6344, 1186,  0.68701,  0.77686, -0.45898,  1.00, -0.77953, -0.34646,  0.51969,  0.00,  0.15625,  0.63916,  0.32959,  0.52148,  0.4082,  0.50928,  0.55906,  0.00,  0.83465,  1.00
6345, 424,  0.7998,  0.65332, -0.3313,  1.00, -0.88976, -0.26772,  0.37008,  0.00,  0.1875,  0.54492,  0.30762,  0.4873,  0.38428,  0.48999,  0.38583,  0.00,  0.92126,  1.00
6346, 1187,  0.72852,  0.77686, -0.3894,  1.00, -0.82677, -0.34646,  0.44094,  0.00,  0.17188,  0.63916,  0.32813,  0.50488,  0.40747,  0.50049,  0.47244,  0.00,  0.88189,  1.00
6347, 423,  0.76318,  0.65332, -0.40796,  1.00, -0.85039, -0.26772,  0.45669,  0.00,  0.17188,  0.54492,  0.30737,  0.50586,  0.38403,  0.50098,  0.47244,  0.00,  0.88189,  1.00
6348, 424,  0.7998,  0.65332, -0.3313,  1.00, -0.88976, -0.26772,  0.37008,  0.00,  0.1875,  0.54492,  0.30762,  0.4873,  0.38428,  0.48999,  0.38583,  0.00,  0.92126,  1.00
6349, 1188,  0.76318,  0.77686, -0.31616,  1.00, -0.86614, -0.34646,  0.3622,  0.00,  0.1875,  0.63916,  0.32837,  0.48853,  0.40771,  0.49146,  0.38583,  0.00,  0.92126,  1.00
6350, 1187,  0.72852,  0.77686, -0.3894,  1.00, -0.82677, -0.34646,  0.44094,  0.00,  0.17188,  0.63916,  0.32813,  0.50488,  0.40747,  0.50049,  0.47244,  0.00,  0.88189,  1.00
6351, 425,  0.82813,  0.65332, -0.25122,  1.00, -0.92126, -0.26772,  0.28346,  0.00,  0.20313,  0.54492,  0.30981,  0.46875,  0.3855,  0.479,  0.29134,  0.00,  0.96063,  1.00
6352, 1188,  0.76318,  0.77686, -0.31616,  1.00, -0.86614, -0.34646,  0.3622,  0.00,  0.1875,  0.63916,  0.32837,  0.48853,  0.40771,  0.49146,  0.38583,  0.00,  0.92126,  1.00
6353, 424,  0.7998,  0.65332, -0.3313,  1.00, -0.88976, -0.26772,  0.37008,  0.00,  0.1875,  0.54492,  0.30762,  0.4873,  0.38428,  0.48999,  0.38583,  0.00,  0.92126,  1.00
6354, 425,  0.82813,  0.65332, -0.25122,  1.00, -0.92126, -0.26772,  0.28346,  0.00,  0.20313,  0.54492,  0.30981,  0.46875,  0.3855,  0.479,  0.29134,  0.00,  0.96063,  1.00
6355, 1189,  0.79053,  0.77686, -0.23987,  1.00, -0.89764, -0.34646,  0.27559,  0.00,  0.20313,  0.63916,  0.33008,  0.47192,  0.40894,  0.48267,  0.29134,  0.00,  0.96063,  1.00
6356, 1188,  0.76318,  0.77686, -0.31616,  1.00, -0.86614, -0.34646,  0.3622,  0.00,  0.1875,  0.63916,  0.32837,  0.48853,  0.40771,  0.49146,  0.38583,  0.00,  0.92126,  1.00
6357, 1187,  0.72852,  0.77686, -0.3894,  1.00, -0.82677, -0.34646,  0.44094,  0.00,  0.17188,  0.63916,  0.32813,  0.50488,  0.40747,  0.50049,  0.47244,  0.00,  0.88189,  1.00
6358, 1190,  0.68701,  0.88916, -0.36719,  1.00, -0.79528, -0.44094,  0.4252,  0.00,  0.17188,  0.71826,  0.34521,  0.50439,  0.42651,  0.49976,  0.47244,  0.00,  0.88189,  1.00
6359, 1185,  0.64795,  0.88916, -0.43286,  1.00, -0.74803, -0.44094,  0.49606,  0.00,  0.15625,  0.71826,  0.34668,  0.51953,  0.427,  0.50684,  0.55906,  0.00,  0.83465,  1.00
6360, 1188,  0.76318,  0.77686, -0.31616,  1.00, -0.86614, -0.34646,  0.3622,  0.00,  0.1875,  0.63916,  0.32837,  0.48853,  0.40771,  0.49146,  0.38583,  0.00,  0.92126,  1.00
6361, 1190,  0.68701,  0.88916, -0.36719,  1.00, -0.79528, -0.44094,  0.4252,  0.00,  0.17188,  0.71826,  0.34521,  0.50439,  0.42651,  0.49976,  0.47244,  0.00,  0.88189,  1.00
6362, 1187,  0.72852,  0.77686, -0.3894,  1.00, -0.82677, -0.34646,  0.44094,  0.00,  0.17188,  0.63916,  0.32813,  0.50488,  0.40747,  0.50049,  0.47244,  0.00,  0.88189,  1.00
6363, 430,  0.81055,  0.77686, -0.16125,  1.00, -0.92126, -0.34646,  0.1811,  0.00,  0.21875,  0.63916,  0.33325,  0.45581,  0.41064,  0.47412,  0.19685,  0.00,  0.98425,  1.00
6364, 1189,  0.79053,  0.77686, -0.23987,  1.00, -0.89764, -0.34646,  0.27559,  0.00,  0.20313,  0.63916,  0.33008,  0.47192,  0.40894,  0.48267,  0.29134,  0.00,  0.96063,  1.00
6365, 425,  0.82813,  0.65332, -0.25122,  1.00, -0.92126, -0.26772,  0.28346,  0.00,  0.20313,  0.54492,  0.30981,  0.46875,  0.3855,  0.479,  0.29134,  0.00,  0.96063,  1.00
6366, 1188,  0.76318,  0.77686, -0.31616,  1.00, -0.86614, -0.34646,  0.3622,  0.00,  0.1875,  0.63916,  0.32837,  0.48853,  0.40771,  0.49146,  0.38583,  0.00,  0.92126,  1.00
6367, 1191,  0.71973,  0.88916, -0.2981,  1.00, -0.82677, -0.44094,  0.34646,  0.00,  0.1875,  0.71826,  0.34521,  0.4895,  0.42651,  0.49268,  0.38583,  0.00,  0.92126,  1.00
6368, 1190,  0.68701,  0.88916, -0.36719,  1.00, -0.79528, -0.44094,  0.4252,  0.00,  0.17188,  0.71826,  0.34521,  0.50439,  0.42651,  0.49976,  0.47244,  0.00,  0.88189,  1.00
6369, 1189,  0.79053,  0.77686, -0.23987,  1.00, -0.89764, -0.34646,  0.27559,  0.00,  0.20313,  0.63916,  0.33008,  0.47192,  0.40894,  0.48267,  0.29134,  0.00,  0.96063,  1.00
6370, 1191,  0.71973,  0.88916, -0.2981,  1.00, -0.82677, -0.44094,  0.34646,  0.00,  0.1875,  0.71826,  0.34521,  0.4895,  0.42651,  0.49268,  0.38583,  0.00,  0.92126,  1.00
6371, 1188,  0.76318,  0.77686, -0.31616,  1.00, -0.86614, -0.34646,  0.3622,  0.00,  0.1875,  0.63916,  0.32837,  0.48853,  0.40771,  0.49146,  0.38583,  0.00,  0.92126,  1.00
6372, 1189,  0.79053,  0.77686, -0.23987,  1.00, -0.89764, -0.34646,  0.27559,  0.00,  0.20313,  0.63916,  0.33008,  0.47192,  0.40894,  0.48267,  0.29134,  0.00,  0.96063,  1.00
6373, 1047,  0.74561,  0.88916, -0.2262,  1.00, -0.85827, -0.44094,  0.25984,  0.00,  0.20313,  0.71826,  0.34692,  0.47461,  0.42749,  0.48584,  0.29134,  0.00,  0.96063,  1.00
6374, 1191,  0.71973,  0.88916, -0.2981,  1.00, -0.82677, -0.44094,  0.34646,  0.00,  0.1875,  0.71826,  0.34521,  0.4895,  0.42651,  0.49268,  0.38583,  0.00,  0.92126,  1.00
6375, 1050,  0.76416,  0.88916, -0.15198,  1.00, -0.88189, -0.44094,  0.17323,  0.00,  0.21875,  0.71826,  0.34985,  0.45996,  0.42896,  0.479,  0.19685,  0.00,  0.98425,  1.00
6376, 1047,  0.74561,  0.88916, -0.2262,  1.00, -0.85827, -0.44094,  0.25984,  0.00,  0.20313,  0.71826,  0.34692,  0.47461,  0.42749,  0.48584,  0.29134,  0.00,  0.96063,  1.00
6377, 1189,  0.79053,  0.77686, -0.23987,  1.00, -0.89764, -0.34646,  0.27559,  0.00,  0.20313,  0.63916,  0.33008,  0.47192,  0.40894,  0.48267,  0.29134,  0.00,  0.96063,  1.00
6378, 1050,  0.76416,  0.88916, -0.15198,  1.00, -0.88189, -0.44094,  0.17323,  0.00,  0.21875,  0.71826,  0.34985,  0.45996,  0.42896,  0.479,  0.19685,  0.00,  0.98425,  1.00
6379, 1189,  0.79053,  0.77686, -0.23987,  1.00, -0.89764, -0.34646,  0.27559,  0.00,  0.20313,  0.63916,  0.33008,  0.47192,  0.40894,  0.48267,  0.29134,  0.00,  0.96063,  1.00
6380, 430,  0.81055,  0.77686, -0.16125,  1.00, -0.92126, -0.34646,  0.1811,  0.00,  0.21875,  0.63916,  0.33325,  0.45581,  0.41064,  0.47412,  0.19685,  0.00,  0.98425,  1.00
6381, 1046,  0.66895,  0.98584, -0.2771,  1.00, -0.77165, -0.55118,  0.32283,  0.00,  0.1875,  0.77881,  0.3623,  0.49048,  0.44189,  0.49365,  0.38583,  0.00,  0.92126,  1.00
6382, 1191,  0.71973,  0.88916, -0.2981,  1.00, -0.82677, -0.44094,  0.34646,  0.00,  0.1875,  0.71826,  0.34521,  0.4895,  0.42651,  0.49268,  0.38583,  0.00,  0.92126,  1.00
6383, 1047,  0.74561,  0.88916, -0.2262,  1.00, -0.85827, -0.44094,  0.25984,  0.00,  0.20313,  0.71826,  0.34692,  0.47461,  0.42749,  0.48584,  0.29134,  0.00,  0.96063,  1.00
6384, 1046,  0.66895,  0.98584, -0.2771,  1.00, -0.77165, -0.55118,  0.32283,  0.00,  0.1875,  0.77881,  0.3623,  0.49048,  0.44189,  0.49365,  0.38583,  0.00,  0.92126,  1.00
6385, 1190,  0.68701,  0.88916, -0.36719,  1.00, -0.79528, -0.44094,  0.4252,  0.00,  0.17188,  0.71826,  0.34521,  0.50439,  0.42651,  0.49976,  0.47244,  0.00,  0.88189,  1.00
6386, 1191,  0.71973,  0.88916, -0.2981,  1.00, -0.82677, -0.44094,  0.34646,  0.00,  0.1875,  0.71826,  0.34521,  0.4895,  0.42651,  0.49268,  0.38583,  0.00,  0.92126,  1.00
6387, 1046,  0.66895,  0.98584, -0.2771,  1.00, -0.77165, -0.55118,  0.32283,  0.00,  0.1875,  0.77881,  0.3623,  0.49048,  0.44189,  0.49365,  0.38583,  0.00,  0.92126,  1.00
6388, 1192,  0.63867,  0.98584, -0.34131,  1.00, -0.74016, -0.55118,  0.3937,  0.00,  0.17188,  0.77881,  0.3623,  0.50391,  0.44189,  0.49927,  0.47244,  0.00,  0.88189,  1.00
6389, 1190,  0.68701,  0.88916, -0.36719,  1.00, -0.79528, -0.44094,  0.4252,  0.00,  0.17188,  0.71826,  0.34521,  0.50439,  0.42651,  0.49976,  0.47244,  0.00,  0.88189,  1.00
6390, 1193,  0.6123,  1.06836, -0.25342,  1.00, -0.70079, -0.65354,  0.29134,  0.00,  0.1875,  0.82422,  0.38037,  0.49146,  0.45435,  0.49438,  0.38583,  0.00,  0.92126,  1.00
6391, 1192,  0.63867,  0.98584, -0.34131,  1.00, -0.74016, -0.55118,  0.3937,  0.00,  0.17188,  0.77881,  0.3623,  0.50391,  0.44189,  0.49927,  0.47244,  0.00,  0.88189,  1.00
6392, 1046,  0.66895,  0.98584, -0.2771,  1.00, -0.77165, -0.55118,  0.32283,  0.00,  0.1875,  0.77881,  0.3623,  0.49048,  0.44189,  0.49365,  0.38583,  0.00,  0.92126,  1.00
6393, 1039,  0.63379,  1.06836, -0.19226,  1.00, -0.72441, -0.65354,  0.22047,  0.00,  0.20313,  0.82422,  0.38159,  0.47998,  0.45483,  0.49023,  0.29134,  0.00,  0.96063,  1.00
6394, 1193,  0.6123,  1.06836, -0.25342,  1.00, -0.70079, -0.65354,  0.29134,  0.00,  0.1875,  0.82422,  0.38037,  0.49146,  0.45435,  0.49438,  0.38583,  0.00,  0.92126,  1.00
